Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
122021574,12/16/2012,2000,20,Olympic,2039,19,M,H,,,I,11357BHS,,WASHINGTON                   BL,ORCHARD
100628597,11/29/2010,2050,06,Hollywood,0668,40,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,WILTON,SANTA MONICA
100629788,12/15/2010,1545,06,Hollywood,0646,18,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,6600 W  SUNSET                       BL,
100630587,12/31/2010,2030,06,Hollywood,0665,34,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,SANTA MONICA,MC CADDEN
100700522,01/06/2010,1130,07,Wilshire,0702,20,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,800 N  ORANGE GROVE                 AV,
100700629,02/28/2010,1815,07,Wilshire,0749,62,M,W,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,900    CRENSHAW                     BL,
100700694,03/24/2010,1800,07,Wilshire,0785,28,M,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,WASHINGTON                   BL,WEST                         BL
100700763,04/29/2010,2100,07,Wilshire,0701,19,M,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,8000    MELROSE                      AV,
100701259,12/31/2010,1345,07,Wilshire,0769,20,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          AV,VENICE                       BL
100704270,01/07/2010,1620,07,Wilshire,0785,57,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1900 S  RIMPAU                       BL,
100704326,01/08/2010,1645,07,Wilshire,0706,36,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,500 N  SYCAMORE                     AV,
100705381,01/30/2010,2030,07,Wilshire,0702,20,F,A,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,MELROSE,FULLER
100705808,02/09/2010,1730,07,Wilshire,0779,35,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WASHINGTON,5TH                          AV
100705877,02/10/2010,1900,07,Wilshire,0778,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,12TH                         AV,VENICE                       BL
100706519,02/25/2010,1730,07,Wilshire,0702,53,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,POINSETTIA                   PL,ROMAINE                      ST
100706580,02/27/2010,1450,07,Wilshire,0763,19,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ELLSMERE                     AV,AIRDROME                     ST
100706643,03/01/2010,1529,07,Wilshire,0758,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1200    QUEEN ANNE                   PL,
100706645,03/01/2010,1525,07,Wilshire,0758,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1200    QUEEN ANNE                   PL,
100707211,03/13/2010,1355,07,Wilshire,0738,30,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HIGHLAND,WILSHIRE
100707734,03/26/2010,1320,07,Wilshire,0717,37,M,B,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,HIGHLAND                     AV,BEVERLY                      BL
100707952,03/31/2010,1630,07,Wilshire,0767,21,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,VENICE                       BL,6TH                          AV
100707954,03/31/2010,1610,07,Wilshire,0784,20,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ORANGE                       DR,PICKFORD                     ST
100707955,03/31/2010,1610,07,Wilshire,0784,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ORANGE                       DR,PICKFORD
100708795,04/20/2010,1900,07,Wilshire,0765,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WEST                         BL,12TH                         ST
100708896,06/04/2010,1320,07,Wilshire,0717,37,M,B,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,HIGHLAND,BEVERLY                      BL
100709115,03/10/2011,1320,07,Wilshire,0775,28,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SAINT ELMO,RIMPAU                       BL
100709713,05/10/2010,2040,07,Wilshire,0789,48,F,B,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,WASHINGTON                   BL,10TH                         AV
100710251,05/23/2010,2020,07,Wilshire,0765,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICO                         BL,LA BREA
100710585,05/31/2010,1230,07,Wilshire,0701,36,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WARING                       AV,KINGS                        RD
100710949,06/09/2010,1645,07,Wilshire,0779,50,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,17TH                         ST,3RD                          AV
100711183,06/14/2010,1420,07,Wilshire,0765,49,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICO                         BL,LA BREA                      BL
100711341,06/17/2010,1615,07,Wilshire,0776,18,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,4500    PICKFORD                     ST,
100711483,06/21/2010,1430,07,Wilshire,0724,44,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,7600    BEVERLY                      BL,
100711633,06/24/2010,1640,07,Wilshire,0765,34,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1200 S  LA BREA                      AV,
100712181,07/06/2010,1000,07,Wilshire,0758,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1100    CRENSHAW                     BL,
100712525,07/15/2010,1950,07,Wilshire,0782,25,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,COLOGNE,SPAULDING
100712823,07/22/2010,1700,07,Wilshire,0774,24,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICKFORD,LA BREA                      AV
100713437,08/04/2010,1844,07,Wilshire,0775,21,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,4600 W  17TH                         ST,
100713530,08/06/2010,1620,07,Wilshire,0742,29,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,6400    SAN VICENTE                  BL,
100713991,08/18/2010,1530,07,Wilshire,0787,18,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,CRENSHAW,SANTA MONICA
100713993,08/18/2010,1500,07,Wilshire,0774,46,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,MANSFIELD                    AV,WASHINGTON                   BL
100714773,09/06/2010,1230,07,Wilshire,0711,39,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,FAIRFAX,OAKWOOD
100715282,09/16/2010,1845,07,Wilshire,0784,18,M,H,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,LA BREA                      AV,23RD                         ST
100715865,09/30/2010,1340,07,Wilshire,0783,19,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BANGOR                       ST,BURNSIDE                     AV
100715866,09/30/2010,1340,07,Wilshire,0783,19,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BANGOR                       ST,BURNSIDE                     AV
100716467,10/13/2010,1630,07,Wilshire,0769,22,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,5TH                          AV,15TH                         ST
100717054,10/27/2010,0815,07,Wilshire,0763,30,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,STANLEY                      AV,PICO
100717551,11/06/2010,2240,07,Wilshire,0737,36,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,8TH                          ST,LA BREA
100717779,03/10/2011,1315,07,Wilshire,0767,33,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICO                         BL,CRENSHAW                     BL
100719282,12/17/2010,1830,07,Wilshire,0785,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,HILLCREST,WASHINGTON                   BL
100719314,12/18/2010,1145,07,Wilshire,0785,40,M,B,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,PICKFORD                     ST,WASHINGTON                   BL
100800517,01/05/2010,1615,08,West LA,0854,49,M,W,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,SEPULVEDA                    BL,OHIO                         AV
100800758,03/12/2010,2105,08,West LA,0889,37,M,H,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,VENICE                       BL,DAVID
100800855,04/02/2010,1745,08,West LA,0881,17,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,MISSOURI,GRANVILLE
100801089,05/23/2010,2020,07,Wilshire,0765,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICO                         BL,LA BREA
100801176,06/16/2010,1840,08,West LA,0853,55,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BARRINGTON,SANTA MONICA
100801582,11/30/2010,1305,08,West LA,0822,18,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15700    BOWDOIN                      ST,
100801614,12/11/2010,0155,08,West LA,0855,18,M,H,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,1600    GREENFIELD                   AV,
100804084,01/02/2010,2100,08,West LA,0808,23,M,W,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,MULHOLLAND                   DR,SUMATRA                      DR
100804982,01/23/2010,1500,08,West LA,0823,18,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15200    VIA DE LAS OLAS,
100804983,01/23/2010,1500,08,West LA,0823,18,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15200    VIA DE LAS OLAS,
100805058,01/25/2010,0110,08,West LA,0815,29,M,H,16,Narcotic Drug Laws,M,23222(B)VC,POSSESS OF MARIJUANA WHILE DRIVING VEH,100    VETERAN                      AV,
100805232,01/27/2010,1930,08,West LA,0893,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BROOKHAVEN                   AV,TILDEN                       AV
100805233,01/27/2010,1930,08,West LA,0893,27,F,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BROOKHAVEN                   AV,TILDEN                       AV
100806091,02/16/2010,2215,08,West LA,0821,26,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100806126,02/17/2010,2040,08,West LA,0881,23,F,W,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,PICO,BUNDY
100806162,02/18/2010,2130,08,West LA,0895,31,M,W,16,Narcotic Drug Laws,M,23222(B)VC,POSSESS OF MARIJUANA WHILE DRIVING VEH,CASTLE HEIGHTS               AV,NATIONAL                     BL
100806422,02/25/2010,2025,08,West LA,0881,24,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,AMHERST                      AV,TENNESSEE                    AV
100806424,02/25/2010,2100,08,West LA,0852,42,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA                 BL,WESTGATE                     AV
100806463,02/26/2010,2130,08,West LA,0821,21,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100806517,02/27/2010,1300,08,West LA,0889,25,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LA CIENEGA                   BL,18TH                         ST
100806775,03/05/2010,1930,08,West LA,0822,22,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100806777,03/05/2010,2015,08,West LA,0822,19,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,EL MEDIO                     AV,ASILOMAR                     AV
100806161,02/18/2010,2130,08,West LA,0895,35,M,W,16,Narcotic Drug Laws,M,11357(B)HS,POSSESS 28.5 GRAMS OR MORE OF MARIJUANA,CASTLE HEIGHTS,NATIONAL
100806833,03/06/2010,1750,08,West LA,0881,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2300    WELLESLEY                    AV,
100806834,03/06/2010,1750,08,West LA,0881,22,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2300    WELLESLEY                    AV,
100806835,03/06/2010,1750,08,West LA,0881,20,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2300    WELLESLEY                    AV,
100807393,03/18/2010,2230,08,West LA,0852,28,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA                 BL,BARRY                        AV
100808560,04/20/2010,1900,08,West LA,0811,61,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LOS LIONES                   AV,SUNSET                       BL
100808562,04/20/2010,1750,08,West LA,0823,53,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15200    FRIENDS                      ST,
100808564,04/20/2010,1900,08,West LA,0811,20,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,800    PASEO MIRAMAR,
100808590,04/21/2010,2040,08,West LA,0855,22,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,VETERAN                      AV,OHIO                         AV
100808591,04/21/2010,2040,08,West LA,0855,19,F,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,VETERAN                      AV,OHIO                         AV
100808682,04/24/2010,2330,08,West LA,0821,26,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100808880,04/28/2010,1730,08,West LA,0832,53,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SAN VICENTE                  BL,WILSHIRE                     BL
100808928,04/29/2010,1300,08,West LA,0893,25,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2500    COTNER                       AV,
100104841,01/16/2010,0220,01,Central,0135,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,3RD,SPRING
100809229,05/05/2010,1700,08,West LA,0832,58,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILSHIRE                     BL,FEDERAL                      AV
100809232,05/05/2010,1700,08,West LA,0832,53,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILSHIRE                     BL,FEDERAL                      AV
100809236,05/05/2010,1630,08,West LA,0832,30,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILSHIRE                     BL,FEDERAL                      AV
100809237,05/05/2010,1630,08,West LA,0832,31,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILSHIRE                     BL,FEDERAL                      AV
100809240,05/05/2010,2300,08,West LA,0859,40,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,ROBERTSON                    BL,CASHIO                       AV
100809729,05/10/2010,1515,08,West LA,0823,17,F,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,900    HAVERFORD                    AV,
100809742,05/11/2010,2145,08,West LA,0841,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,AMHERST                      AV,SANTA MONICA                 BL
100809811,05/12/2010,2015,08,West LA,0811,29,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100809872,05/13/2010,2345,08,West LA,0853,37,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SANTA MONICA                 BL,SAWTELLE                     BL
100809931,05/14/2010,1930,08,West LA,0896,22,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,MANNING                      AV,NATIONAL                     BL
100810059,05/17/2010,2045,08,West LA,0893,56,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,WESTWOOD                     BL
100810400,05/25/2010,1940,08,West LA,0842,54,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,WILSHIRE                     BL,BARRY                        AV
100810705,06/02/2010,2015,08,West LA,0898,23,F,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,3000 S  ROBERTSON                    BL,
100810712,06/02/2010,1810,08,West LA,0823,18,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SWARTHMORE                   AV,FRIENDS                      ST
100810741,06/03/2010,2300,08,West LA,0842,48,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,GRANVILLE                    AV,WILSHIRE                     BL
100810772,06/04/2010,1700,08,West LA,0884,19,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2300    CAMDEN                       AV,
100810773,06/04/2010,1700,08,West LA,0884,22,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2300    CAMDEN                       AV,
100810822,06/05/2010,1900,08,West LA,0823,25,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,TEMESCAL CANYON              RD,PACIFIC COAST                HY
100811195,06/02/2010,2000,08,West LA,0823,15,F,W,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,15200    VIA DE LAS OLAS,
100811700,06/24/2010,1820,08,West LA,0882,25,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,TENNESSEE                    AV,SAWTELLE                     BL
100811701,06/24/2010,1820,08,West LA,0882,63,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,TENNESSEE                    AV,SAWTELLE                     BL
100811880,06/29/2010,1215,08,West LA,0811,42,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,ENTRADA                      DR
100811987,07/01/2010,2050,08,West LA,0899,48,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,LA CIENEGA                   AV,LA CIENEGA                   BL
100812241,07/08/2010,2130,08,West LA,0898,39,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,LIVONIA                      AV
100812244,07/08/2010,2200,08,West LA,0893,58,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,MANNING                      AV
100812246,07/08/2010,2210,08,West LA,0893,49,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,MANNING                      AV
100812311,07/09/2010,2300,08,West LA,0811,32,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                BL,SUNSET                       BL
100812312,07/09/2010,2300,08,West LA,0811,27,F,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100812361,07/10/2010,2215,08,West LA,0822,24,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100812362,01/17/2011,2215,08,West LA,0822,27,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
100812460,07/12/2010,1945,08,West LA,0898,48,F,W,16,Narcotic Drug Laws,M,11357(A)HS,POSSESS CONCENTRATED CANNABIS,3100 S  DURANGO                      AV,
100812575,01/17/2011,2000,08,West LA,0859,25,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1700 S  ROBERTSON                    BL,
100812576,01/17/2011,2000,08,West LA,0859,19,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,1700 S  ROBERTSON                    BL,
100813581,01/18/2011,1730,08,West LA,0823,20,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15200    VIA DE LAS OLAS,
100813582,01/18/2011,1730,08,West LA,0823,22,F,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,15200    VIA DE LAS OLAS,
100814196,08/17/2010,1350,08,West LA,0891,21,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PICO                         BL,34TH                         ST
100814325,01/18/2011,1430,08,West LA,0881,37,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,BARRINGTON                   AV,LA GRANGE                    DR
100814327,01/18/2011,2000,08,West LA,0859,40,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,SATURN                       AV,LA CIENEGA                   BL
100814768,09/01/2010,0125,08,West LA,0822,29,M,O,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET
100814871,01/17/2011,1915,08,West LA,0898,29,M,H,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,2600 S  BEDFORD                      ST,
100814910,01/17/2011,2130,08,West LA,0898,21,M,O,16,Narcotic Drug Laws,M,11357HS,POSSESSION CANNABIS,2800 S  BEDFORD                      ST,
100815131,01/17/2011,1545,08,West LA,0896,58,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,MANNING                      AV
100815132,01/17/2011,1545,08,West LA,0896,50,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,MANNING                      AV
100815133,01/17/2011,1545,08,West LA,0896,53,M,B,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,NATIONAL                     BL,MANNING                      AV
100815179,01/17/2011,2200,08,West LA,0821,23,M,W,16,Narcotic Drug Laws,M,11357BHS,POSSESS 28.5 GRAMS OR LESS OF MARIJUANA**,PACIFIC COAST                HY,SUNSET                       BL
